customer_id,segment,registration_date,days_since_registration,age,gender,city,purchase_frequency,avg_purchase_value,total_spent,last_purchase_days,favorite_category,preferred_channel,device_type,session_count,avg_session_duration,cart_abandonment_rate,email_open_rate,click_through_rate,customer_lifetime_value,churn_probability,nps_score,support_tickets,returns_count
CUST00006282,At-Risk,2020-01-24,2109,36,F,Chittagong,3,1267,3800,158,Books,Website,Tablet,28,1662,0.32,0.15,0.10,8438,0.70,-76,2,0
CUST00006283,At-Risk,2020-07-14,1937,57,F,Khulna,3,1386,4157,158,Sports,Website,Desktop,20,1531,0.43,0.38,0.13,8857,0.58,-88,9,0
CUST00006284,At-Risk,2020-03-04,2069,37,Other,Rangpur,1,1273,1273,54,Electronics,Social Media,Desktop,5,1084,0.58,0.43,0.21,2825,0.52,22,9,0
CUST00006285,Regular Buyers,2020-09-01,1888,57,F,Sylhet,11,5984,65821,127,Books,Mobile App,Tablet,70,1633,0.52,0.17,0.08,150279,0.24,-27,6,0
CUST00006286,Regular Buyers,2020-07-03,1948,47,Other,Chittagong,11,3013,33141,70,Health,Email Campaign,Desktop,34,1428,0.49,0.19,0.10,72496,0.27,99,6,1
CUST00006287,New Customers,2020-05-05,2007,30,F,Barisal,2,1533,3066,15,Home & Living,Social Media,Desktop,5,1676,0.01,0.66,0.41,6814,0.41,62,7,0
CUST00006288,Occasional Shoppers,2020-01-17,2116,22,M,Sylhet,9,1329,11958,129,Books,Social Media,Mobile,83,1109,0.45,0.22,0.08,26710,0.41,70,3,0
CUST00006289,Regular Buyers,2020-04-19,2023,34,F,Rajshahi,10,5845,58450,57,Electronics,Social Media,Desktop,31,1694,0.23,0.42,0.20,143239,0.26,-93,5,1
CUST00006290,High-Value Loyal,2020-03-14,2059,61,M,Rangpur,17,11075,188271,48,Home & Living,Email Campaign,Mobile,94,937,0.38,0.37,0.14,257242,0.09,-6,1,1
CUST00006291,Occasional Shoppers,2020-11-27,1801,26,Other,Rangpur,8,1351,10810,12,Home & Living,Website,Mobile,36,726,0.18,0.23,0.11,17953,0.35,89,8,0
CUST00006292,Occasional Shoppers,2020-10-04,1855,19,F,Rajshahi,7,1386,9702,68,Electronics,Social Media,Desktop,49,1347,0.45,0.32,0.11,21153,0.39,39,2,0
CUST00006293,At-Risk,2020-04-03,2039,40,M,Rajshahi,4,1440,5761,175,Home & Living,Mobile App,Tablet,37,1031,0.32,0.65,0.40,13795,0.72,-77,1,0
CUST00006294,At-Risk,2020-06-08,1973,47,F,Rajshahi,3,1025,3076,66,Books,In-Store,Mobile,29,1035,0.23,0.51,0.17,6214,0.59,-42,3,0
CUST00006295,High-Value Loyal,2020-02-08,2094,47,F,Barisal,49,8513,417156,49,Fashion,Website,Mobile,227,403,0.47,0.19,0.06,652861,0.11,75,0,3
CUST00006296,At-Risk,2020-05-13,1999,31,F,Barisal,4,657,2629,69,Health,Social Media,Tablet,21,1529,0.53,0.63,0.30,3701,0.66,37,6,0
CUST00006297,New Customers,2020-06-24,1957,42,Other,Dhaka,1,2140,2140,58,Health,Website,Mobile,2,1547,0.03,0.50,0.26,4901,0.59,1,6,0
CUST00006298,New Customers,2020-09-03,1886,40,F,Chittagong,2,1720,3440,90,Electronics,Email Campaign,Mobile,13,631,0.05,0.60,0.42,7203,0.65,-11,2,0
CUST00006299,Occasional Shoppers,2020-08-07,1913,52,M,Rangpur,9,1578,14205,98,Fashion,Email Campaign,Desktop,48,1551,0.09,0.53,0.17,27377,0.41,92,0,0
CUST00006300,Occasional Shoppers,2020-11-09,1819,60,M,Rajshahi,5,1455,7277,77,Electronics,Mobile App,Desktop,40,202,0.17,0.31,0.17,8905,0.40,67,3,0
CUST00006301,New Customers,2020-11-21,1807,28,F,Rajshahi,2,1489,2977,42,Beauty,Social Media,Tablet,10,1456,0.43,0.54,0.35,4934,0.51,-9,2,0
CUST00006302,High-Value Loyal,2020-07-07,1944,63,M,Khulna,32,14424,461566,128,Health,Website,Mobile,277,611,0.26,0.62,0.41,1144631,0.14,-13,7,2
CUST00006303,New Customers,2020-10-02,1857,32,F,Dhaka,2,1853,3706,28,Sports,Email Campaign,Mobile,18,267,0.52,0.18,0.10,7587,0.51,-58,2,0
CUST00006304,At-Risk,2020-06-26,1955,63,Other,Rajshahi,3,1350,4051,159,Health,Mobile App,Desktop,29,1472,0.11,0.28,0.16,9683,0.57,-8,2,0
CUST00006305,Occasional Shoppers,2020-06-05,1976,33,F,Khulna,9,1725,15528,40,Health,Mobile App,Mobile,30,1359,0.50,0.66,0.30,24482,0.49,-90,6,0
CUST00006306,High-Value Loyal,2020-10-24,1835,49,F,Chittagong,34,8372,284652,169,Groceries,In-Store,Mobile,212,1593,0.13,0.54,0.26,355825,0.09,88,3,0
CUST00006307,Occasional Shoppers,2020-12-14,1784,53,F,Khulna,3,2231,6694,68,Health,In-Store,Tablet,26,489,0.20,0.55,0.23,12898,0.33,-54,2,0
CUST00006308,New Customers,2020-08-14,1906,26,F,Rajshahi,2,2118,4236,103,Books,Social Media,Tablet,9,1704,0.26,0.21,0.14,7774,0.63,-2,3,0
CUST00006309,New Customers,2020-11-18,1810,36,F,Mymensingh,2,1993,3986,87,Home & Living,Website,Tablet,15,255,0.57,0.79,0.37,9872,0.66,-15,4,0
CUST00006310,Regular Buyers,2020-09-26,1863,48,M,Sylhet,8,5260,42083,10,Fashion,Email Campaign,Mobile,52,1384,0.15,0.21,0.08,72324,0.29,72,1,0
CUST00006311,Regular Buyers,2020-12-15,1783,32,M,Rangpur,14,4615,64608,42,Home & Living,Email Campaign,Desktop,80,186,0.16,0.36,0.13,144779,0.17,-43,8,0
CUST00006312,At-Risk,2020-02-20,2082,62,M,Khulna,1,1491,1491,134,Beauty,Mobile App,Desktop,6,1735,0.45,0.43,0.26,2870,0.80,-55,1,0
CUST00006313,Regular Buyers,2020-07-06,1945,63,Other,Rajshahi,12,4240,50882,91,Books,Email Campaign,Mobile,98,1171,0.58,0.48,0.23,84509,0.23,-59,3,1
CUST00006314,Regular Buyers,2020-02-21,2081,45,Other,Mymensingh,18,5461,98298,152,Sports,Website,Mobile,107,570,0.24,0.57,0.39,128481,0.24,-62,0,0
CUST00006315,High-Value Loyal,2020-09-22,1867,24,Other,Rajshahi,31,7863,243759,165,Books,Website,Desktop,181,729,0.18,0.35,0.14,552081,0.07,92,6,2
CUST00006316,High-Value Loyal,2020-11-21,1807,50,Other,Khulna,33,10248,338199,155,Fashion,Website,Desktop,112,221,0.56,0.67,0.38,453845,0.11,-65,6,0
CUST00006317,Occasional Shoppers,2020-01-13,2120,62,Other,Rangpur,6,985,5911,14,Fashion,Website,Tablet,27,1367,0.45,0.33,0.11,9512,0.39,-9,3,0
CUST00006318,New Customers,2020-01-18,2115,18,F,Barisal,1,2524,2524,142,Groceries,In-Store,Mobile,3,1327,0.41,0.70,0.40,3247,0.68,-80,3,0
CUST00006319,Regular Buyers,2020-05-19,1993,59,Other,Rangpur,15,2426,36395,97,Groceries,Website,Mobile,103,1109,0.50,0.30,0.17,43776,0.16,-35,1,1
CUST00006320,New Customers,2020-08-02,1918,61,M,Barisal,2,1329,2658,97,Beauty,In-Store,Desktop,5,190,0.21,0.20,0.14,4045,0.66,-68,9,0
CUST00006321,Occasional Shoppers,2020-10-05,1854,31,Other,Chittagong,4,2117,8467,139,Fashion,Email Campaign,Desktop,23,1745,0.18,0.39,0.15,21153,0.39,95,0,0
CUST00006322,At-Risk,2020-10-02,1857,56,Other,Chittagong,2,775,1549,77,Electronics,Mobile App,Desktop,8,1715,0.13,0.40,0.15,3096,0.71,-12,1,0
CUST00006323,New Customers,2020-06-20,1961,51,M,Barisal,2,2224,4447,148,Electronics,Website,Mobile,7,384,0.28,0.75,0.35,6195,0.64,44,9,0
CUST00006324,New Customers,2020-04-02,2040,54,F,Khulna,1,2402,2402,39,Beauty,Email Campaign,Desktop,4,1773,0.50,0.47,0.25,4544,0.65,-18,1,0
CUST00006325,At-Risk,2020-03-10,2063,30,M,Khulna,4,1107,4428,135,Books,Website,Mobile,35,1799,0.14,0.49,0.15,7601,0.69,-28,2,0
CUST00006326,New Customers,2020-01-12,2121,39,Other,Mymensingh,1,2566,2566,100,Sports,Mobile App,Desktop,5,1539,0.13,0.42,0.13,6124,0.66,-41,2,0
CUST00006327,High-Value Loyal,2020-04-01,2041,48,Other,Rajshahi,30,8509,255271,125,Beauty,Email Campaign,Mobile,290,621,0.26,0.11,0.06,387422,0.12,56,2,3
CUST00006328,Regular Buyers,2020-01-11,2122,42,Other,Rangpur,16,5803,92841,136,Sports,Website,Tablet,60,1073,0.24,0.65,0.23,225191,0.19,73,6,0
CUST00006329,Regular Buyers,2020-08-02,1918,42,F,Barisal,10,4876,48756,128,Fashion,Website,Mobile,38,923,0.52,0.37,0.14,104265,0.15,-60,8,1
CUST00006330,High-Value Loyal,2020-12-05,1793,19,Other,Sylhet,31,11216,347700,114,Beauty,Website,Tablet,296,1555,0.51,0.27,0.18,781812,0.05,62,0,0
CUST00006331,Regular Buyers,2020-12-11,1787,25,F,Mymensingh,17,4380,74461,118,Home & Living,In-Store,Tablet,55,1501,0.08,0.13,0.04,177126,0.30,-27,1,1
CUST00006332,New Customers,2020-10-15,1844,21,M,Rajshahi,2,2785,5570,120,Sports,Mobile App,Desktop,13,794,0.16,0.31,0.21,10575,0.57,76,4,0
CUST00006333,Occasional Shoppers,2020-09-13,1876,63,F,Rangpur,3,802,2407,170,Electronics,Website,Mobile,15,1247,0.54,0.17,0.10,5738,0.43,41,2,0
CUST00006334,New Customers,2020-12-22,1776,42,M,Barisal,2,1596,3193,0,Electronics,Website,Desktop,19,812,0.53,0.75,0.33,4053,0.41,-16,9,0
CUST00006335,Occasional Shoppers,2020-12-08,1790,36,M,Rangpur,4,1316,5262,36,Books,Social Media,Desktop,18,362,0.19,0.79,0.31,12447,0.42,-21,4,0
CUST00006336,Regular Buyers,2020-04-07,2035,61,F,Dhaka,15,2214,33203,20,Sports,In-Store,Tablet,51,1298,0.24,0.37,0.21,42327,0.16,48,2,2
CUST00006337,Regular Buyers,2020-09-05,1884,42,M,Chittagong,17,5981,101675,169,Sports,Social Media,Tablet,69,879,0.21,0.58,0.36,138936,0.24,-61,2,0
CUST00006338,Occasional Shoppers,2020-08-02,1918,45,M,Khulna,9,841,7570,63,Fashion,Email Campaign,Mobile,64,549,0.00,0.25,0.10,11636,0.49,93,4,0
CUST00006339,Regular Buyers,2020-10-17,1842,26,F,Rajshahi,9,2416,21741,24,Electronics,Social Media,Desktop,32,1093,0.13,0.13,0.06,27705,0.30,98,7,0
CUST00006340,High-Value Loyal,2020-07-08,1943,46,F,Barisal,35,12567,439848,35,Groceries,Mobile App,Mobile,96,726,0.26,0.26,0.17,559373,0.07,-7,2,4
CUST00006341,Regular Buyers,2020-08-09,1911,30,F,Sylhet,9,2963,26669,179,Electronics,Email Campaign,Mobile,27,160,0.48,0.18,0.07,48564,0.17,92,1,0
CUST00006342,High-Value Loyal,2020-06-18,1963,19,M,Mymensingh,38,12881,489489,69,Electronics,Mobile App,Desktop,304,1310,0.47,0.39,0.26,658879,0.07,66,4,0
CUST00006343,Regular Buyers,2020-12-10,1788,64,M,Mymensingh,13,2663,34616,111,Groceries,Website,Tablet,110,816,0.30,0.63,0.32,55705,0.29,8,5,0
CUST00006344,Regular Buyers,2020-05-26,1986,27,Other,Barisal,15,3418,51277,3,Fashion,Email Campaign,Mobile,64,423,0.44,0.66,0.41,93001,0.24,38,0,0
CUST00006345,Regular Buyers,2020-07-22,1929,25,F,Dhaka,17,4499,76480,41,Groceries,Website,Desktop,142,1039,0.20,0.15,0.11,108295,0.20,94,8,1
CUST00006346,Occasional Shoppers,2020-10-02,1857,58,F,Barisal,6,2351,14106,170,Books,Email Campaign,Tablet,34,1112,0.44,0.28,0.15,21520,0.33,-64,9,0
CUST00006347,New Customers,2020-04-15,2027,26,F,Khulna,2,1236,2472,97,Books,Mobile App,Desktop,19,616,0.31,0.53,0.20,4312,0.42,-36,6,0
CUST00006348,New Customers,2020-01-21,2112,34,M,Rangpur,2,2262,4523,121,Home & Living,Email Campaign,Desktop,18,1712,0.01,0.20,0.07,10972,0.52,-8,3,0
CUST00006349,New Customers,2020-01-16,2117,38,F,Sylhet,1,1709,1709,45,Health,Mobile App,Tablet,4,1374,0.49,0.20,0.11,4260,0.61,39,8,0
CUST00006350,High-Value Loyal,2020-09-26,1863,47,F,Rajshahi,22,10384,228438,163,Fashion,Mobile App,Tablet,180,1555,0.26,0.29,0.12,459339,0.11,58,6,3
CUST00006351,High-Value Loyal,2020-02-04,2098,18,F,Rangpur,40,7159,286343,20,Fashion,Website,Tablet,205,1678,0.57,0.30,0.10,635807,0.08,4,5,0
CUST00006352,New Customers,2020-06-08,1973,58,F,Rangpur,2,1227,2454,17,Beauty,Email Campaign,Tablet,19,478,0.56,0.44,0.24,5189,0.59,18,3,0
CUST00006353,Occasional Shoppers,2020-05-25,1987,50,Other,Rangpur,7,1573,11013,112,Electronics,Email Campaign,Tablet,27,1634,0.60,0.24,0.14,23501,0.45,-40,9,0
CUST00006354,Regular Buyers,2020-10-24,1835,24,F,Sylhet,15,3973,59599,120,Electronics,Website,Desktop,68,1743,0.59,0.21,0.07,128862,0.22,71,7,1
CUST00006355,Occasional Shoppers,2020-12-05,1793,43,F,Rangpur,3,1003,3010,52,Groceries,Website,Tablet,17,525,0.59,0.48,0.27,7084,0.49,86,5,0
CUST00006356,New Customers,2020-02-24,2078,59,Other,Rangpur,1,2023,2023,64,Home & Living,In-Store,Desktop,2,1109,0.53,0.42,0.18,2971,0.59,63,0,0
CUST00006357,Regular Buyers,2020-09-20,1869,60,M,Rangpur,18,3726,67070,1,Beauty,Website,Desktop,107,141,0.13,0.58,0.23,135852,0.16,-67,6,1
CUST00006358,New Customers,2020-06-19,1962,64,F,Rajshahi,1,2710,2710,66,Electronics,In-Store,Desktop,5,162,0.02,0.26,0.11,6186,0.60,31,5,0
CUST00006359,High-Value Loyal,2020-12-18,1780,57,F,Sylhet,19,5231,99396,110,Health,Mobile App,Tablet,157,313,0.17,0.47,0.24,189108,0.06,-100,6,2
CUST00006360,High-Value Loyal,2020-01-07,2126,29,F,Dhaka,32,7889,252453,114,Sports,Social Media,Tablet,114,1160,0.03,0.79,0.55,579361,0.13,-6,0,2
CUST00006361,High-Value Loyal,2020-07-19,1932,37,F,Rangpur,37,8345,308762,120,Electronics,Website,Mobile,174,1532,0.06,0.48,0.26,740562,0.09,80,9,1
CUST00006362,New Customers,2020-11-06,1822,43,Other,Rajshahi,1,1364,1364,77,Fashion,Email Campaign,Mobile,6,1644,0.48,0.72,0.47,1775,0.44,-20,2,0
CUST00006363,At-Risk,2020-04-27,2015,64,M,Mymensingh,1,1008,1008,58,Fashion,Website,Desktop,9,223,0.21,0.53,0.17,1926,0.72,-94,1,0
CUST00006364,New Customers,2020-11-17,1811,35,Other,Chittagong,2,1308,2617,111,Books,Mobile App,Tablet,9,175,0.17,0.44,0.21,4158,0.69,11,6,0
CUST00006365,New Customers,2020-07-11,1940,51,F,Barisal,1,1435,1435,108,Electronics,Mobile App,Desktop,4,1708,0.14,0.21,0.12,2209,0.68,-52,5,0
CUST00006366,At-Risk,2020-06-01,1980,49,M,Rajshahi,1,712,712,142,Groceries,Social Media,Desktop,8,1627,0.28,0.37,0.13,1639,0.67,-96,8,0
CUST00006367,At-Risk,2020-09-12,1877,33,F,Rangpur,2,1096,2191,74,Electronics,Email Campaign,Tablet,14,761,0.30,0.26,0.14,3961,0.55,-97,4,0
CUST00006368,Regular Buyers,2020-01-19,2114,33,M,Rajshahi,8,2017,16139,14,Sports,Social Media,Desktop,20,193,0.57,0.72,0.46,37566,0.22,7,0,0
CUST00006369,Regular Buyers,2020-12-17,1781,48,M,Rajshahi,17,2308,39241,56,Health,In-Store,Mobile,83,494,0.51,0.28,0.15,53086,0.23,66,6,0
CUST00006370,New Customers,2020-05-16,1996,28,Other,Rangpur,2,2594,5189,113,Health,In-Store,Desktop,10,858,0.13,0.17,0.06,6620,0.58,-12,3,0
CUST00006371,New Customers,2020-06-12,1969,60,F,Sylhet,2,1194,2388,131,Electronics,Email Campaign,Desktop,19,1136,0.13,0.32,0.11,5617,0.42,0,9,0
CUST00006372,Occasional Shoppers,2020-06-01,1980,38,Other,Chittagong,6,920,5522,129,Health,In-Store,Mobile,35,1180,0.06,0.13,0.06,8843,0.46,2,6,0
CUST00006373,Regular Buyers,2020-11-23,1805,44,F,Rangpur,15,2168,32516,14,Home & Living,Social Media,Mobile,125,1496,0.24,0.23,0.10,51084,0.26,88,3,0
CUST00006374,At-Risk,2020-11-15,1813,29,Other,Chittagong,4,1418,5673,154,Books,Website,Mobile,8,1466,0.25,0.66,0.22,7993,0.58,-95,3,0
CUST00006375,At-Risk,2020-12-26,1772,28,F,Rangpur,2,1049,2098,166,Health,In-Store,Mobile,9,920,0.02,0.67,0.29,4476,0.70,-94,7,0
CUST00006376,At-Risk,2020-09-11,1878,37,Other,Barisal,4,1240,4958,143,Sports,Email Campaign,Tablet,28,1378,0.08,0.64,0.25,11056,0.50,-33,0,0
CUST00006377,High-Value Loyal,2020-01-12,2121,42,M,Mymensingh,29,8676,251593,33,Fashion,Website,Tablet,279,683,0.09,0.38,0.20,567983,0.14,39,0,2
CUST00006378,New Customers,2020-03-26,2047,21,F,Sylhet,2,2509,5018,113,Books,Email Campaign,Tablet,6,168,0.43,0.63,0.30,7063,0.52,39,9,0
CUST00006379,High-Value Loyal,2020-12-11,1787,63,M,Dhaka,40,10934,437354,164,Fashion,In-Store,Desktop,125,961,0.20,0.51,0.16,617885,0.11,83,0,5
CUST00006380,New Customers,2020-01-01,2132,64,Other,Rangpur,2,1217,2433,121,Books,In-Store,Desktop,6,730,0.21,0.53,0.20,5534,0.47,71,3,0
CUST00006381,Occasional Shoppers,2020-02-22,2080,43,Other,Rajshahi,4,809,3237,91,Home & Living,Website,Tablet,28,1526,0.59,0.14,0.05,6581,0.39,97,2,0
CUST00006382,Regular Buyers,2020-04-17,2025,22,Other,Mymensingh,14,2806,39284,149,Home & Living,In-Store,Tablet,49,1776,0.44,0.43,0.14,47531,0.16,-48,8,1
CUST00006383,Regular Buyers,2020-08-10,1910,20,F,Dhaka,18,2645,47615,57,Home & Living,Email Campaign,Mobile,50,1391,0.55,0.18,0.11,65149,0.18,82,3,0
CUST00006384,Occasional Shoppers,2020-10-20,1839,37,Other,Khulna,8,1030,8243,62,Sports,Social Media,Desktop,72,244,0.11,0.21,0.09,13915,0.47,-5,1,0
CUST00006385,Occasional Shoppers,2020-09-10,1879,59,M,Rajshahi,5,1600,8001,92,Home & Living,Website,Desktop,34,222,0.39,0.46,0.20,15418,0.45,37,1,0
CUST00006386,High-Value Loyal,2020-06-07,1974,47,F,Sylhet,34,9296,316059,125,Electronics,Website,Desktop,187,654,0.59,0.78,0.41,731724,0.09,-96,5,5
CUST00006387,Occasional Shoppers,2020-02-14,2088,48,M,Khulna,3,1325,3975,158,Books,Social Media,Desktop,8,1780,0.20,0.48,0.26,9289,0.47,10,0,0
CUST00006388,New Customers,2020-04-19,2023,26,F,Barisal,2,1837,3674,70,Fashion,Social Media,Desktop,10,554,0.55,0.61,0.35,6679,0.44,-9,9,0
CUST00006389,At-Risk,2020-11-24,1804,55,Other,Rangpur,1,505,505,111,Books,Email Campaign,Desktop,7,1537,0.27,0.20,0.08,715,0.74,2,5,0
CUST00006390,At-Risk,2020-10-27,1832,60,Other,Barisal,3,741,2222,156,Fashion,Mobile App,Desktop,13,420,0.31,0.55,0.24,4111,0.75,86,3,0
CUST00006391,High-Value Loyal,2020-08-22,1898,21,M,Rajshahi,42,8112,340696,125,Health,In-Store,Tablet,311,134,0.35,0.24,0.14,612660,0.09,80,6,1
CUST00006392,Occasional Shoppers,2020-06-18,1963,58,M,Dhaka,7,1314,9195,36,Books,In-Store,Desktop,40,1786,0.44,0.67,0.37,19038,0.50,-29,5,0
CUST00006393,High-Value Loyal,2020-05-17,1995,55,Other,Mymensingh,20,14688,293762,146,Electronics,Social Media,Desktop,176,997,0.48,0.79,0.51,359360,0.07,-95,1,0
CUST00006394,Regular Buyers,2020-08-19,1901,39,M,Rajshahi,17,5777,98202,72,Groceries,Social Media,Desktop,46,1317,0.25,0.45,0.16,173721,0.29,-48,8,1
CUST00006395,Regular Buyers,2020-03-11,2062,18,M,Sylhet,10,4109,41086,17,Electronics,Email Campaign,Desktop,61,892,0.14,0.49,0.24,61514,0.25,42,8,1
CUST00006396,Occasional Shoppers,2020-09-22,1867,46,Other,Dhaka,3,2377,7132,19,Home & Living,Email Campaign,Tablet,19,1636,0.37,0.20,0.12,17218,0.47,7,2,0
CUST00006397,Occasional Shoppers,2020-04-20,2022,21,F,Khulna,6,2021,12123,51,Fashion,Social Media,Mobile,39,688,0.57,0.41,0.25,17427,0.49,-91,1,0
CUST00006398,New Customers,2020-08-23,1897,18,F,Rangpur,1,1927,1927,137,Fashion,In-Store,Mobile,7,1285,0.08,0.65,0.34,2599,0.54,-42,5,0
CUST00006399,Occasional Shoppers,2020-08-10,1910,25,M,Sylhet,6,2212,13273,4,Books,Email Campaign,Mobile,13,1205,0.43,0.50,0.29,19450,0.36,15,7,0
CUST00006400,High-Value Loyal,2020-01-24,2109,24,M,Chittagong,37,14685,543353,59,Sports,Social Media,Mobile,362,1639,0.15,0.32,0.16,1329148,0.05,44,9,0
CUST00006401,At-Risk,2020-07-15,1936,62,F,Mymensingh,3,722,2165,20,Sports,Website,Tablet,17,576,0.58,0.53,0.32,4312,0.75,-88,9,0
CUST00006402,New Customers,2020-01-12,2121,58,F,Sylhet,1,1267,1267,6,Books,Email Campaign,Mobile,2,892,0.31,0.37,0.17,1661,0.66,-12,6,0
CUST00006403,At-Risk,2020-02-02,2100,19,F,Rajshahi,1,993,993,153,Fashion,In-Store,Desktop,2,1034,0.19,0.54,0.35,1990,0.51,7,3,0
CUST00006404,At-Risk,2020-01-10,2123,29,F,Rangpur,1,817,817,67,Sports,Website,Desktop,5,1268,0.47,0.18,0.08,1393,0.61,-80,5,0
CUST00006405,At-Risk,2020-03-24,2049,31,Other,Chittagong,4,800,3198,38,Groceries,Social Media,Tablet,11,671,0.11,0.55,0.35,6801,0.72,-81,2,0
CUST00006406,New Customers,2020-03-09,2064,34,Other,Chittagong,2,2944,5888,69,Beauty,Social Media,Mobile,4,1609,0.46,0.59,0.35,12452,0.53,-91,4,0
CUST00006407,High-Value Loyal,2020-03-27,2046,24,Other,Rangpur,49,9588,469835,160,Health,Email Campaign,Tablet,384,1559,0.53,0.50,0.27,1048916,0.09,-58,3,5
CUST00006408,New Customers,2020-05-09,2003,37,F,Chittagong,1,1031,1031,32,Books,In-Store,Tablet,2,1698,0.49,0.16,0.06,1884,0.49,36,4,0
CUST00006409,At-Risk,2020-09-06,1883,64,F,Dhaka,3,632,1897,117,Fashion,Social Media,Mobile,18,799,0.20,0.32,0.13,3501,0.52,-40,2,0
CUST00006410,Occasional Shoppers,2020-08-25,1895,32,F,Mymensingh,7,1916,13413,162,Fashion,In-Store,Tablet,30,293,0.17,0.42,0.13,25317,0.38,-28,5,0
CUST00006411,High-Value Loyal,2020-11-12,1816,34,F,Khulna,16,10479,167665,102,Groceries,Email Campaign,Tablet,142,1026,0.01,0.35,0.11,322627,0.12,52,7,1
CUST00006412,New Customers,2020-07-02,1949,35,Other,Rangpur,2,2649,5299,19,Beauty,Website,Mobile,11,600,0.39,0.51,0.34,7943,0.55,31,7,0
CUST00006413,Regular Buyers,2020-07-01,1950,60,Other,Sylhet,8,5884,47074,125,Books,In-Store,Desktop,23,785,0.23,0.57,0.30,78685,0.17,-48,4,0
CUST00006414,Occasional Shoppers,2020-06-20,1961,27,M,Barisal,3,1167,3502,136,Sports,Mobile App,Mobile,14,799,0.42,0.68,0.33,7797,0.38,-35,6,0
CUST00006415,New Customers,2020-12-13,1785,54,Other,Rangpur,2,2439,4878,23,Home & Living,In-Store,Desktop,14,1747,0.47,0.39,0.26,5875,0.46,89,2,0
CUST00006416,Regular Buyers,2020-08-01,1919,56,Other,Barisal,16,5829,93267,164,Sports,In-Store,Desktop,126,1093,0.02,0.13,0.06,137387,0.19,-48,4,1
CUST00006417,At-Risk,2020-06-07,1974,26,F,Chittagong,2,581,1162,77,Beauty,Website,Mobile,12,600,0.57,0.36,0.24,1500,0.57,88,8,0
CUST00006418,Regular Buyers,2020-07-11,1940,42,Other,Rajshahi,11,3425,37670,9,Fashion,Mobile App,Tablet,75,673,0.40,0.73,0.45,64531,0.29,83,2,1
CUST00006419,High-Value Loyal,2020-07-11,1940,57,F,Rangpur,49,10059,492870,38,Home & Living,Social Media,Tablet,217,1630,0.36,0.62,0.38,1201029,0.11,74,6,1
CUST00006420,Occasional Shoppers,2020-01-06,2127,55,M,Dhaka,3,1487,4461,51,Groceries,Email Campaign,Desktop,20,1774,0.13,0.11,0.04,7365,0.35,84,9,0
CUST00006421,At-Risk,2020-08-20,1900,53,F,Barisal,4,1388,5550,159,Sports,Social Media,Desktop,18,1278,0.01,0.19,0.10,12127,0.64,93,3,0
CUST00006422,Occasional Shoppers,2020-09-16,1873,28,F,Rangpur,5,1566,7831,150,Books,Website,Mobile,34,856,0.19,0.11,0.07,13893,0.37,97,7,0
CUST00006423,New Customers,2020-12-19,1779,59,Other,Mymensingh,1,1454,1454,166,Books,Social Media,Mobile,7,315,0.34,0.41,0.28,3003,0.69,-97,2,0
CUST00006424,Occasional Shoppers,2020-10-02,1857,31,Other,Khulna,9,882,7936,66,Books,Mobile App,Tablet,25,762,0.07,0.55,0.27,13229,0.43,50,3,0
CUST00006425,Regular Buyers,2020-04-09,2033,53,Other,Mymensingh,17,3538,60144,107,Beauty,Mobile App,Mobile,59,1723,0.15,0.23,0.08,146708,0.29,42,4,0
CUST00006426,At-Risk,2020-05-25,1987,39,Other,Rajshahi,3,1475,4424,178,Electronics,In-Store,Tablet,29,1559,0.21,0.56,0.17,5779,0.63,13,1,0
CUST00006427,Regular Buyers,2020-02-05,2097,53,F,Barisal,16,2355,37677,134,Fashion,Email Campaign,Tablet,50,541,0.23,0.79,0.33,75689,0.25,-61,0,0
CUST00006428,New Customers,2020-06-24,1957,60,Other,Mymensingh,1,2947,2947,162,Books,In-Store,Tablet,7,624,0.11,0.41,0.14,5321,0.54,15,4,0
CUST00006429,New Customers,2020-10-27,1832,35,Other,Sylhet,1,2825,2825,0,Groceries,Email Campaign,Tablet,3,234,0.07,0.11,0.04,5207,0.48,22,0,0
CUST00006430,New Customers,2020-06-05,1976,25,M,Rangpur,2,2792,5585,111,Sports,Website,Desktop,17,850,0.57,0.11,0.07,12600,0.45,69,6,0
CUST00006431,Occasional Shoppers,2020-12-19,1779,49,M,Chittagong,4,1391,5563,80,Home & Living,Email Campaign,Mobile,13,1499,0.08,0.57,0.31,10923,0.39,16,6,0
CUST00006432,High-Value Loyal,2020-02-22,2080,45,Other,Mymensingh,20,6489,129787,26,Home & Living,Social Media,Desktop,154,1733,0.42,0.16,0.10,289677,0.06,85,6,1
CUST00006433,At-Risk,2020-01-26,2107,34,M,Khulna,4,524,2095,30,Groceries,Social Media,Desktop,17,668,0.01,0.73,0.43,3214,0.72,-15,0,0
CUST00006434,New Customers,2020-04-12,2030,21,M,Rajshahi,2,2061,4122,1,Sports,Email Campaign,Desktop,10,927,0.18,0.42,0.25,6427,0.50,76,7,0
CUST00006435,Occasional Shoppers,2020-10-04,1855,42,Other,Barisal,9,1385,12463,73,Groceries,Email Campaign,Tablet,54,917,0.32,0.35,0.12,16168,0.39,-68,1,0
CUST00006436,Regular Buyers,2020-03-07,2066,34,F,Khulna,19,4871,92555,73,Fashion,In-Store,Desktop,104,983,0.51,0.67,0.20,120228,0.29,73,4,2
